holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,days,traffic_volume
None,281.53,0,0,1,Haze,haze,10/25/2017 23:00,Wednesday,1416
None,281.08,0,0,1,Clear,sky is clear,10/26/2017 0:00,Thursday,684
None,281.15,0,0,1,Clear,sky is clear,10/26/2017 1:00,Thursday,378
None,281.15,0,0,1,Clear,sky is clear,10/26/2017 2:00,Thursday,268
None,281.01,0,0,1,Haze,haze,10/26/2017 3:00,Thursday,378
None,280.42,0,0,1,Clear,sky is clear,10/26/2017 4:00,Thursday,900
None,280.35,0,0,1,Clear,sky is clear,10/26/2017 5:00,Thursday,2940
None,281.07,0,0,1,Clear,sky is clear,10/26/2017 6:00,Thursday,5982
None,281.35,0,0,1,Clear,sky is clear,10/26/2017 7:00,Thursday,6543
None,281.76,0,0,75,Clouds,broken clouds,10/26/2017 8:00,Thursday,5825
None,281.86,0,0,75,Clouds,broken clouds,10/26/2017 9:00,Thursday,5535
None,282.36,0,0,75,Clouds,broken clouds,10/26/2017 10:00,Thursday,4671
None,283.72,0,0,75,Clouds,broken clouds,10/26/2017 11:00,Thursday,4872
None,285.43,0,0,75,Clouds,broken clouds,10/26/2017 12:00,Thursday,5217
None,285.65,0,0,75,Clouds,broken clouds,10/26/2017 13:00,Thursday,5220
None,284.82,0,0,75,Clouds,broken clouds,10/26/2017 14:00,Thursday,5443
None,282.82,0,0,90,Clouds,overcast clouds,10/26/2017 15:00,Thursday,6134
None,281.37,0,0,90,Clouds,overcast clouds,10/26/2017 16:00,Thursday,6874
None,279.56,0,0,90,Clouds,overcast clouds,10/26/2017 17:00,Thursday,6395
None,277.89,0,0,90,Haze,haze,10/26/2017 18:00,Thursday,4853
None,277.02,0,0,90,Drizzle,light intensity drizzle,10/26/2017 19:00,Thursday,3763
None,277.02,0,0,90,Mist,mist,10/26/2017 19:00,Thursday,3763
None,276.65,0,0,90,Drizzle,light intensity drizzle,10/26/2017 20:00,Thursday,3222
None,276.65,0,0,90,Mist,mist,10/26/2017 20:00,Thursday,3222
None,276.65,0,0,90,Rain,moderate rain,10/26/2017 20:00,Thursday,3222
None,275.68,0,0,90,Drizzle,light intensity drizzle,10/26/2017 21:00,Thursday,3761
None,275.68,0,0,90,Mist,mist,10/26/2017 21:00,Thursday,3761
None,275.68,0,0,90,Haze,haze,10/26/2017 21:00,Thursday,3761
None,275.68,0,0,90,Rain,light rain,10/26/2017 21:00,Thursday,3761
None,275.15,0,0,90,Drizzle,light intensity drizzle,10/26/2017 22:00,Thursday,3218
None,275.15,0,0,90,Mist,mist,10/26/2017 22:00,Thursday,3218
None,275.15,0,0,90,Haze,haze,10/26/2017 22:00,Thursday,3218
None,275.15,0,0,90,Rain,light rain,10/26/2017 22:00,Thursday,3218
None,274.88,0,0,90,Drizzle,light intensity drizzle,10/26/2017 23:00,Thursday,1617
None,274.88,0,0,90,Mist,mist,10/26/2017 23:00,Thursday,1617
None,274.88,0,0,90,Rain,light rain,10/26/2017 23:00,Thursday,1617
None,274.88,0,0,90,Snow,light snow,10/26/2017 23:00,Thursday,1617
None,274.75,0,0,90,Drizzle,light intensity drizzle,10/27/2017 0:00,Friday,685
None,274.75,0,0,90,Snow,light snow,10/27/2017 0:00,Friday,685
None,274.61,0,0,90,Snow,light snow,10/27/2017 1:00,Friday,435
None,274.61,0,0,90,Mist,mist,10/27/2017 1:00,Friday,435
None,274.53,0,0,90,Snow,light snow,10/27/2017 2:00,Friday,278
None,274.53,0,0,90,Mist,mist,10/27/2017 2:00,Friday,278
None,274.57,0,0,90,Snow,light snow,10/27/2017 3:00,Friday,377
None,274.57,0,0,90,Mist,mist,10/27/2017 3:00,Friday,377
None,274.57,0,0,90,Rain,light rain,10/27/2017 3:00,Friday,377
None,274.43,0,0,90,Mist,mist,10/27/2017 4:00,Friday,847
None,274.43,0,0,90,Rain,moderate rain,10/27/2017 4:00,Friday,847
None,274.43,0,0,90,Snow,light snow,10/27/2017 4:00,Friday,847
None,274.65,0,0,90,Drizzle,light intensity drizzle,10/27/2017 5:00,Friday,2805
None,274.65,0,0,90,Mist,mist,10/27/2017 5:00,Friday,2805
None,274.65,0,0,90,Rain,light rain,10/27/2017 5:00,Friday,2805
None,274.65,0,0,90,Snow,light snow,10/27/2017 5:00,Friday,2805
None,274.65,0,0,90,Snow,light snow,10/27/2017 6:00,Friday,5356
None,274.65,0,0,90,Mist,mist,10/27/2017 6:00,Friday,5356
None,274.65,0,0,90,Rain,moderate rain,10/27/2017 6:00,Friday,5356
None,274.42,0,0,90,Rain,light rain,10/27/2017 7:00,Friday,5582
None,274.42,0,0,90,Mist,mist,10/27/2017 7:00,Friday,5582
None,274.42,0,0,90,Snow,snow,10/27/2017 7:00,Friday,5582
None,274.22,0,0,90,Snow,light snow,10/27/2017 8:00,Friday,5159
None,274.22,0,0,90,Mist,mist,10/27/2017 8:00,Friday,5159
None,274.22,0,0,90,Rain,moderate rain,10/27/2017 8:00,Friday,5159
None,274.15,0,0,90,Snow,light snow,10/27/2017 9:00,Friday,4444
None,274.15,0,0,90,Mist,mist,10/27/2017 9:00,Friday,4444
None,274.15,0,0,90,Rain,light rain,10/27/2017 9:00,Friday,4444
None,274.15,0,0,90,Snow,snow,10/27/2017 10:00,Friday,4303
None,274.15,0,0,90,Mist,mist,10/27/2017 10:00,Friday,4303
None,274.15,0,0,90,Fog,fog,10/27/2017 10:00,Friday,4303
None,273.72,0,0,90,Snow,snow,10/27/2017 11:00,Friday,4705
None,273.72,0,0,90,Mist,mist,10/27/2017 11:00,Friday,4705
None,273.72,0,0,90,Snow,snow,10/27/2017 12:00,Friday,5214
None,273.72,0,0,90,Mist,mist,10/27/2017 12:00,Friday,5214
None,273.86,0,0,90,Snow,snow,10/27/2017 13:00,Friday,5092
None,273.86,0,0,90,Mist,mist,10/27/2017 13:00,Friday,5092
None,273.86,0,0,90,Fog,fog,10/27/2017 13:00,Friday,5092
None,273.86,0,0,90,Snow,snow,10/27/2017 14:00,Friday,5120
None,273.86,0,0,90,Fog,fog,10/27/2017 14:00,Friday,5120
None,273.86,0,0,90,Mist,mist,10/27/2017 14:00,Friday,5120
None,274.15,0,0,90,Snow,snow,10/27/2017 15:00,Friday,5644
None,274.15,0,0,90,Mist,mist,10/27/2017 15:00,Friday,5644
None,274.15,0,0,90,Fog,fog,10/27/2017 15:00,Friday,5644
None,274.15,0,0,90,Snow,snow,10/27/2017 16:00,Friday,6061
None,274.15,0,0,90,Mist,mist,10/27/2017 16:00,Friday,6061
None,274.15,0,0,90,Fog,fog,10/27/2017 16:00,Friday,6061
None,274.15,0,0,90,Snow,light snow,10/27/2017 17:00,Friday,5292
None,274.15,0,0,90,Mist,mist,10/27/2017 17:00,Friday,5292
None,274.28,0,0,90,Snow,light snow,10/27/2017 18:00,Friday,4634
None,274.28,0,0,90,Mist,mist,10/27/2017 18:00,Friday,4634
None,274.15,0,0,90,Snow,light snow,10/27/2017 19:00,Friday,3498
None,274.15,0,0,90,Mist,mist,10/27/2017 19:00,Friday,3498
None,274.15,0,0,90,Snow,light snow,10/27/2017 20:00,Friday,2971
None,274.15,0,0,90,Mist,mist,10/27/2017 20:00,Friday,2971
None,273.93,0,0,75,Snow,light snow,10/27/2017 21:00,Friday,2905
None,273.93,0,0,75,Mist,mist,10/27/2017 21:00,Friday,2905
None,274.08,0,0,90,Snow,light snow,10/27/2017 22:00,Friday,2621
None,274.08,0,0,90,Mist,mist,10/27/2017 22:00,Friday,2621
None,273.79,0,0,90,Snow,light snow,10/27/2017 23:00,Friday,1892
None,273.72,0,0,90,Snow,light snow,10/28/2017 0:00,Saturday,1340
None,273.42,0,0,75,Clouds,broken clouds,10/28/2017 1:00,Saturday,796
None,273.22,0,0,1,Clear,sky is clear,10/28/2017 2:00,Saturday,556
None,272.87,0,0,1,Clear,sky is clear,10/28/2017 3:00,Saturday,376
None,272.72,0,0,40,Clouds,scattered clouds,10/28/2017 4:00,Saturday,395
None,272.69,0,0,90,Clouds,overcast clouds,10/28/2017 5:00,Saturday,774
None,272.88,0,0,90,Clouds,overcast clouds,10/28/2017 6:00,Saturday,1364
None,272.95,0,0,90,Clouds,overcast clouds,10/28/2017 7:00,Saturday,2090
None,273.08,0,0,90,Clouds,overcast clouds,10/28/2017 8:00,Saturday,2950
None,273.08,0,0,90,Clouds,overcast clouds,10/28/2017 9:00,Saturday,3657
None,273.28,0,0,90,Clouds,overcast clouds,10/28/2017 10:00,Saturday,4267
None,273.58,0,0,90,Clouds,overcast clouds,10/28/2017 11:00,Saturday,5033
None,273.72,0,0,90,Clouds,overcast clouds,10/28/2017 12:00,Saturday,5002
None,273.68,0,0,90,Snow,light snow,10/28/2017 13:00,Saturday,4685
None,273.68,0,0,90,Clouds,overcast clouds,10/28/2017 14:00,Saturday,5031
None,273.86,0,0,90,Clouds,overcast clouds,10/28/2017 15:00,Saturday,5010
None,274.29,0,0,90,Clouds,overcast clouds,10/28/2017 16:00,Saturday,5234
None,274.15,0,0,90,Clouds,overcast clouds,10/28/2017 17:00,Saturday,4906
None,274.08,0,0,75,Clouds,broken clouds,10/28/2017 18:00,Saturday,4634
None,273.44,0,0,1,Clear,sky is clear,10/28/2017 19:00,Saturday,3847
None,272.49,0,0,20,Clouds,few clouds,10/28/2017 20:00,Saturday,3337
None,272.3,0,0,5,Clear,sky is clear,10/28/2017 21:00,Saturday,4284
None,271.94,0,0,1,Clear,sky is clear,10/28/2017 22:00,Saturday,4461
None,271.72,0,0,1,Clear,sky is clear,10/28/2017 23:00,Saturday,2687
None,271.94,0,0,1,Clear,sky is clear,10/29/2017 0:00,Sunday,1622
None,271.75,0,0,1,Clear,sky is clear,10/29/2017 1:00,Sunday,696
None,272.23,0,0,1,Clear,sky is clear,10/29/2017 2:00,Sunday,446
None,272.23,0,0,1,Clear,sky is clear,10/29/2017 3:00,Sunday,434
None,272.22,0,0,75,Clouds,broken clouds,10/29/2017 4:00,Sunday,354
None,272.08,0,0,75,Clouds,broken clouds,10/29/2017 5:00,Sunday,478
None,272.29,0,0,90,Clouds,overcast clouds,10/29/2017 6:00,Sunday,802
None,272.81,0,0,90,Clouds,overcast clouds,10/29/2017 7:00,Sunday,1060
None,273.08,0,0,90,Clouds,overcast clouds,10/29/2017 8:00,Sunday,1840
None,273.69,0,0,90,Clouds,overcast clouds,10/29/2017 9:00,Sunday,2468
None,274.22,0,0,90,Clouds,overcast clouds,10/29/2017 10:00,Sunday,3120
None,274.86,0,0,90,Clouds,overcast clouds,10/29/2017 11:00,Sunday,3533
None,275.72,0,0,90,Clouds,overcast clouds,10/29/2017 12:00,Sunday,4073
None,277.08,0,0,90,Clouds,overcast clouds,10/29/2017 13:00,Sunday,4264
None,277.57,0,0,90,Rain,light rain,10/29/2017 14:00,Sunday,4373
None,278.43,0,0,90,Drizzle,light intensity drizzle,10/29/2017 15:00,Sunday,4514
None,278.95,0,0,90,Rain,light rain,10/29/2017 16:00,Sunday,4499
None,278.95,0,0,90,Drizzle,light intensity drizzle,10/29/2017 16:00,Sunday,4499
None,278.95,0,0,40,Drizzle,light intensity drizzle,10/29/2017 17:00,Sunday,4492
None,278.95,0,0,40,Rain,light rain,10/29/2017 17:00,Sunday,4492
None,278.75,0,0,90,Rain,light rain,10/29/2017 18:00,Sunday,3973
None,278.42,0,0,90,Clouds,overcast clouds,10/29/2017 19:00,Sunday,3409
None,277.93,0,0,5,Rain,light rain,10/29/2017 20:00,Sunday,2653
None,276.75,0,0,90,Drizzle,light intensity drizzle,10/29/2017 21:00,Sunday,2077
None,276.75,0,0,90,Rain,moderate rain,10/29/2017 21:00,Sunday,2077
None,277.01,0,0,75,Rain,light rain,10/29/2017 22:00,Sunday,1661
None,277.01,0,0,75,Drizzle,light intensity drizzle,10/29/2017 22:00,Sunday,1661
None,277.68,0,0,90,Rain,moderate rain,10/29/2017 23:00,Sunday,2100
None,277.68,0,0,90,Mist,mist,10/29/2017 23:00,Sunday,2100
None,277.68,0,0,90,Drizzle,drizzle,10/29/2017 23:00,Sunday,2100
None,277.79,0,0,90,Rain,light rain,10/30/2017 0:00,Monday,563
None,276.88,0,0,1,Clear,sky is clear,10/30/2017 1:00,Monday,375
None,276.15,0,0,40,Clouds,scattered clouds,10/30/2017 2:00,Monday,293
None,276.15,0,0,90,Clouds,overcast clouds,10/30/2017 3:00,Monday,326
None,276.35,0,0,90,Clouds,overcast clouds,10/30/2017 4:00,Monday,813
None,276.15,0,0,90,Clouds,overcast clouds,10/30/2017 5:00,Monday,2822
None,276,0,0,90,Rain,light rain,10/30/2017 6:00,Monday,5869
None,275.72,0,0,90,Rain,proximity shower rain,10/30/2017 7:00,Monday,6221
None,275.15,0,0,90,Snow,light snow,10/30/2017 8:00,Monday,5825
None,274.95,0,0,90,Snow,light snow,10/30/2017 9:00,Monday,5138
None,275.36,0,0,90,Clouds,overcast clouds,10/30/2017 10:00,Monday,4482
None,275.75,0,0,90,Snow,light snow,10/30/2017 11:00,Monday,4569
None,275.75,0,0,90,Haze,haze,10/30/2017 11:00,Monday,4569
None,275.72,0,0,90,Snow,light snow,10/30/2017 12:00,Monday,4911
None,275.72,0,0,90,Mist,mist,10/30/2017 12:00,Monday,4911
None,275.72,0,0,90,Rain,proximity shower rain,10/30/2017 12:00,Monday,4911
None,275.72,0,0,90,Drizzle,light intensity drizzle,10/30/2017 12:00,Monday,4911
None,276.15,0,0,90,Rain,proximity shower rain,10/30/2017 13:00,Monday,4899
None,276.15,0,0,90,Drizzle,drizzle,10/30/2017 13:00,Monday,4899
None,276.15,0,0,90,Haze,haze,10/30/2017 13:00,Monday,4899
None,276.02,0,0,90,Snow,light snow,10/30/2017 14:00,Monday,5055
None,275.55,0,0,90,Clouds,overcast clouds,10/30/2017 15:00,Monday,5698
None,274.87,0,0,90,Clouds,overcast clouds,10/30/2017 16:00,Monday,6601
None,274.51,0,0,90,Clouds,overcast clouds,10/30/2017 17:00,Monday,6258
None,274.22,0,0,90,Drizzle,light intensity drizzle,10/30/2017 18:00,Monday,4381
None,273.79,0,0,90,Snow,light snow,10/30/2017 19:00,Monday,2970
None,273.72,0,0,90,Snow,light snow,10/30/2017 20:00,Monday,2491
None,273.28,0,0,90,Snow,light snow,10/30/2017 21:00,Monday,2174
None,273.15,0,0,90,Snow,light snow,10/30/2017 22:00,Monday,1514
None,273.15,0,0,90,Snow,light snow,10/30/2017 23:00,Monday,998
None,272.65,0,0,90,Clouds,overcast clouds,10/31/2017 0:00,Tuesday,544
None,272.58,0,0,90,Clouds,overcast clouds,10/31/2017 1:00,Tuesday,337
None,272.35,0,0,90,Clouds,overcast clouds,10/31/2017 2:00,Tuesday,219
None,272.5,0,0,90,Clouds,overcast clouds,10/31/2017 3:00,Tuesday,349
None,272.28,0,0,90,Clouds,overcast clouds,10/31/2017 4:00,Tuesday,872
None,272.15,0,0,90,Clouds,overcast clouds,10/31/2017 5:00,Tuesday,2924
None,271.79,0,0,90,Clouds,overcast clouds,10/31/2017 6:00,Tuesday,5968
None,271.79,0,0,90,Clouds,overcast clouds,10/31/2017 7:00,Tuesday,6541
None,271.41,0,0,90,Clouds,overcast clouds,10/31/2017 8:00,Tuesday,5890
None,271.48,0,0,90,Clouds,overcast clouds,10/31/2017 9:00,Tuesday,5605
None,271.84,0,0,90,Clouds,overcast clouds,10/31/2017 10:00,Tuesday,4572
None,271.94,0,0,90,Clouds,overcast clouds,10/31/2017 11:00,Tuesday,4739
None,272.21,0,0,90,Clouds,overcast clouds,10/31/2017 12:00,Tuesday,4989
None,272.58,0,0,90,Clouds,overcast clouds,10/31/2017 13:00,Tuesday,4910
None,273.22,0,0,75,Clouds,broken clouds,10/31/2017 14:00,Tuesday,5201
None,273.58,0,0,75,Clouds,broken clouds,10/31/2017 15:00,Tuesday,5888
None,274.15,0,0,40,Clouds,scattered clouds,10/31/2017 16:00,Tuesday,6985
None,273.79,0,0,90,Clouds,overcast clouds,10/31/2017 17:00,Tuesday,6035
None,273.79,0,0,75,Clouds,broken clouds,10/31/2017 18:00,Tuesday,3941
None,272.82,0,0,1,Clear,sky is clear,10/31/2017 19:00,Tuesday,2937
None,271.55,0,0,20,Clouds,few clouds,10/31/2017 20:00,Tuesday,2925
None,270.8,0,0,1,Clear,sky is clear,10/31/2017 21:00,Tuesday,3747
None,270.5,0,0,1,Clear,sky is clear,10/31/2017 22:00,Tuesday,2933
None,270.58,0,0,1,Clear,sky is clear,10/31/2017 23:00,Tuesday,1221
None,270.14,0,0,1,Clear,sky is clear,11/1/2017 0:00,Wednesday,683
None,269.93,0,0,1,Clear,sky is clear,11/1/2017 1:00,Wednesday,472
None,270.22,0,0,1,Clear,sky is clear,11/1/2017 2:00,Wednesday,343
None,270.28,0,0,1,Clear,sky is clear,11/1/2017 3:00,Wednesday,390
None,271.02,0,0,90,Clouds,overcast clouds,11/1/2017 4:00,Wednesday,917
None,271.65,0,0,90,Clouds,overcast clouds,11/1/2017 5:00,Wednesday,2959
None,271.93,0,0,90,Clouds,overcast clouds,11/1/2017 6:00,Wednesday,5665
None,272.35,0,0,90,Clouds,overcast clouds,11/1/2017 7:00,Wednesday,6067
None,272.55,0,0,90,Clouds,overcast clouds,11/1/2017 8:00,Wednesday,6147
None,272.92,0,0,90,Snow,light snow,11/1/2017 9:00,Wednesday,5339
None,273.15,0,0,90,Snow,light snow,11/1/2017 10:00,Wednesday,4634
None,273.35,0,0,90,Snow,light snow,11/1/2017 11:00,Wednesday,4781
None,274.15,0,0,90,Snow,light snow,11/1/2017 12:00,Wednesday,4908
None,274.86,0,0,75,Snow,light snow,11/1/2017 13:00,Wednesday,5008
None,275,0,0,90,Snow,snow,11/1/2017 14:00,Wednesday,4856
None,275,0,0,90,Rain,light rain,11/1/2017 14:00,Wednesday,4856
None,274.44,0,0,90,Snow,light snow,11/1/2017 15:00,Wednesday,5328
None,274.44,0,0,90,Mist,mist,11/1/2017 15:00,Wednesday,5328
None,274.21,0,0,90,Snow,light snow,11/1/2017 16:00,Wednesday,6321
None,274.21,0,0,90,Mist,mist,11/1/2017 16:00,Wednesday,6321
None,274.21,0,0,90,Rain,light rain,11/1/2017 16:00,Wednesday,6321
None,274.15,0,0,90,Drizzle,light intensity drizzle,11/1/2017 17:00,Wednesday,5858
None,274.15,0,0,90,Mist,mist,11/1/2017 17:00,Wednesday,5858
None,274.15,0,0,90,Rain,light rain,11/1/2017 17:00,Wednesday,5858
None,274.15,0,0,90,Snow,light snow,11/1/2017 17:00,Wednesday,5858
None,274.35,0,0,90,Drizzle,drizzle,11/1/2017 18:00,Wednesday,4297
None,274.35,0,0,90,Mist,mist,11/1/2017 18:00,Wednesday,4297
None,274.35,0,0,90,Rain,light rain,11/1/2017 18:00,Wednesday,4297
None,274.35,0,0,90,Snow,light snow,11/1/2017 18:00,Wednesday,4297
None,274.62,0,0,90,Drizzle,light intensity drizzle,11/1/2017 19:00,Wednesday,3045
None,274.62,0,0,90,Mist,mist,11/1/2017 19:00,Wednesday,3045
None,274.62,0,0,90,Rain,light rain,11/1/2017 19:00,Wednesday,3045
None,274.75,0,0,90,Drizzle,light intensity drizzle,11/1/2017 20:00,Wednesday,2704
None,274.75,0,0,90,Mist,mist,11/1/2017 20:00,Wednesday,2704
None,274.75,0,0,90,Rain,light rain,11/1/2017 20:00,Wednesday,2704
None,274.79,0,0,90,Mist,mist,11/1/2017 21:00,Wednesday,2204
None,274.79,0,0,90,Drizzle,drizzle,11/1/2017 21:00,Wednesday,2204
None,275.08,0,0,90,Mist,mist,11/1/2017 22:00,Wednesday,1713
None,275.08,0,0,90,Drizzle,light intensity drizzle,11/1/2017 22:00,Wednesday,1713
None,275.22,0,0,90,Mist,mist,11/1/2017 23:00,Wednesday,1068
None,275.22,0,0,90,Mist,mist,11/2/2017 0:00,Thursday,611
None,275.01,0,0,90,Mist,mist,11/2/2017 1:00,Thursday,362
None,275.01,0,0,75,Mist,mist,11/2/2017 2:00,Thursday,254
None,275.01,0,0,75,Fog,fog,11/2/2017 2:00,Thursday,254
None,274.8,0,0,40,Mist,mist,11/2/2017 3:00,Thursday,383
None,274.8,0,0,40,Fog,fog,11/2/2017 3:00,Thursday,383
None,274.82,0,0,75,Mist,mist,11/2/2017 4:00,Thursday,820
None,274.82,0,0,75,Fog,fog,11/2/2017 4:00,Thursday,820
None,275.02,0,0,90,Mist,mist,11/2/2017 5:00,Thursday,2914
None,275.02,0,0,90,Fog,fog,11/2/2017 5:00,Thursday,2914
None,275.15,0,0,90,Mist,mist,11/2/2017 6:00,Thursday,5674
None,275.15,0,0,90,Fog,fog,11/2/2017 6:00,Thursday,5674
None,275.28,0,0,75,Mist,mist,11/2/2017 7:00,Thursday,6258
None,275.28,0,0,75,Drizzle,drizzle,11/2/2017 7:00,Thursday,6258
None,275.28,0,0,75,Mist,mist,11/2/2017 8:00,Thursday,5995
None,275.28,0,0,75,Rain,light rain,11/2/2017 8:00,Thursday,5995
None,275.65,0,0,90,Mist,mist,11/2/2017 9:00,Thursday,5488
None,276.08,0,0,90,Mist,mist,11/2/2017 10:00,Thursday,4606
None,276.65,0,0,75,Mist,mist,11/2/2017 11:00,Thursday,4910
None,276.88,0,0,75,Mist,mist,11/2/2017 12:00,Thursday,5066
None,276.95,0,0,90,Mist,mist,11/2/2017 13:00,Thursday,5255
None,277.02,0,0,90,Clouds,overcast clouds,11/2/2017 14:00,Thursday,5428
None,276.94,0,0,90,Clouds,overcast clouds,11/2/2017 15:00,Thursday,5987
None,276.89,0,0,90,Clouds,overcast clouds,11/2/2017 16:00,Thursday,6775
None,276.58,0,0,90,Clouds,overcast clouds,11/2/2017 17:00,Thursday,6488
None,276.15,0,0,90,Clouds,overcast clouds,11/2/2017 18:00,Thursday,5048
None,275.82,0,0,90,Clouds,overcast clouds,11/2/2017 19:00,Thursday,3335
None,275.75,0,0,90,Clouds,overcast clouds,11/2/2017 20:00,Thursday,2846
None,275.62,0,0,90,Clouds,overcast clouds,11/2/2017 21:00,Thursday,3094
None,275.62,0,0,90,Clouds,overcast clouds,11/2/2017 22:00,Thursday,2412
None,275.5,0,0,90,Clouds,overcast clouds,11/2/2017 23:00,Thursday,1336
None,275.37,0,0,90,Clouds,overcast clouds,11/3/2017 0:00,Friday,768
None,274.42,0,0,1,Clear,sky is clear,11/3/2017 1:00,Friday,432
None,273.29,0,0,1,Clear,sky is clear,11/3/2017 2:00,Friday,354
None,272.42,0,0,1,Clear,sky is clear,11/3/2017 3:00,Friday,444
None,271.75,0,0,1,Clear,sky is clear,11/3/2017 4:00,Friday,842
None,271.28,0,0,1,Clear,sky is clear,11/3/2017 5:00,Friday,2715
None,270.62,0,0,1,Clear,sky is clear,11/3/2017 6:00,Friday,5524
None,270.44,0,0,20,Clouds,few clouds,11/3/2017 7:00,Friday,6594
None,270.01,0,0,1,Clear,sky is clear,11/3/2017 8:00,Friday,5784
None,270.36,0,0,75,Clouds,broken clouds,11/3/2017 9:00,Friday,5086
None,271.65,0,0,1,Clear,sky is clear,11/3/2017 10:00,Friday,4663
None,272.69,0,0,40,Clouds,scattered clouds,11/3/2017 11:00,Friday,4977
None,273.43,0,0,90,Clouds,overcast clouds,11/3/2017 12:00,Friday,5403
None,274.08,0,0,90,Clouds,overcast clouds,11/3/2017 13:00,Friday,5484
None,274.15,0,0,90,Clouds,overcast clouds,11/3/2017 14:00,Friday,5564
None,274.22,0,0,1,Snow,light snow,11/3/2017 15:00,Friday,5860
None,273.56,0,0,90,Snow,heavy snow,11/3/2017 16:00,Friday,5086
None,273.56,0,0,90,Fog,fog,11/3/2017 16:00,Friday,5086
None,273.56,0,0,90,Mist,mist,11/3/2017 16:00,Friday,5086
None,272.77,0,0,90,Snow,snow,11/3/2017 17:00,Friday,5406
None,272.77,0,0,90,Mist,mist,11/3/2017 17:00,Friday,5406
None,272.77,0,0,90,Fog,fog,11/3/2017 17:00,Friday,5406
None,272.77,0,0,90,Snow,snow,11/3/2017 18:00,Friday,4317
None,272.77,0,0,90,Mist,mist,11/3/2017 18:00,Friday,4317
None,272.77,0,0,90,Fog,fog,11/3/2017 18:00,Friday,4317
None,272.79,0,0,90,Snow,snow,11/3/2017 19:00,Friday,3437
None,272.79,0,0,90,Mist,mist,11/3/2017 19:00,Friday,3437
None,272.79,0,0,90,Snow,snow,11/3/2017 20:00,Friday,2827
None,272.79,0,0,90,Mist,mist,11/3/2017 20:00,Friday,2827
None,273.08,0,0,90,Snow,snow,11/3/2017 21:00,Friday,2656
None,273.37,0,0,75,Snow,light snow,11/3/2017 22:00,Friday,2613
None,273.72,0,0,75,Snow,light snow,11/3/2017 23:00,Friday,1676
None,273.65,0,0,75,Snow,light snow,11/4/2017 0:00,Saturday,1031
None,273.72,0,0,90,Snow,light snow,11/4/2017 1:00,Saturday,658
None,274.08,0,0,90,Snow,light snow,11/4/2017 2:00,Saturday,470
None,274.15,0,0,90,Snow,light snow,11/4/2017 3:00,Saturday,352
None,274.38,0,0,90,Clouds,overcast clouds,11/4/2017 4:00,Saturday,371
None,274.77,0,0,90,Snow,light snow,11/4/2017 5:00,Saturday,680
None,274.77,0,0,90,Mist,mist,11/4/2017 5:00,Saturday,680
None,274.69,0,0,90,Rain,light rain,11/4/2017 6:00,Saturday,1243
None,274.73,0,0,90,Clouds,overcast clouds,11/4/2017 7:00,Saturday,1957
None,274.88,0,0,90,Mist,mist,11/4/2017 8:00,Saturday,2790
None,274.88,0,0,90,Drizzle,light intensity drizzle,11/4/2017 8:00,Saturday,2790
None,275.02,0,0,90,Mist,mist,11/4/2017 9:00,Saturday,3489
None,275.02,0,0,90,Drizzle,light intensity drizzle,11/4/2017 9:00,Saturday,3489
None,275.42,0,0,90,Mist,mist,11/4/2017 10:00,Saturday,3979
None,275.42,0,0,90,Drizzle,drizzle,11/4/2017 10:00,Saturday,3979
None,275.88,0,0,90,Mist,mist,11/4/2017 11:00,Saturday,4563
None,276.07,0,0,90,Haze,haze,11/4/2017 12:00,Saturday,4837
None,276.07,0,0,90,Mist,mist,11/4/2017 12:00,Saturday,4837
None,276.84,0,0,90,Mist,mist,11/4/2017 13:00,Saturday,4836
None,277.01,0,0,90,Mist,mist,11/4/2017 14:00,Saturday,4764
None,277.36,0,0,90,Mist,mist,11/4/2017 15:00,Saturday,4890
None,277.81,0,0,90,Mist,mist,11/4/2017 16:00,Saturday,4894
None,277.88,0,0,90,Mist,mist,11/4/2017 17:00,Saturday,4794
None,277.88,0,0,90,Drizzle,drizzle,11/4/2017 17:00,Saturday,4794
None,277.88,0,0,90,Drizzle,light intensity drizzle,11/4/2017 18:00,Saturday,4411
None,277.88,0,0,90,Mist,mist,11/4/2017 18:00,Saturday,4411
None,277.88,0,0,90,Rain,light rain,11/4/2017 18:00,Saturday,4411
None,277.81,0,0,90,Drizzle,drizzle,11/4/2017 19:00,Saturday,3421
None,277.81,0,0,90,Mist,mist,11/4/2017 19:00,Saturday,3421
None,277.88,0,0,90,Drizzle,light intensity drizzle,11/4/2017 20:00,Saturday,2718
None,277.88,0,0,90,Mist,mist,11/4/2017 20:00,Saturday,2718
None,278.01,0,0,90,Drizzle,light intensity drizzle,11/4/2017 21:00,Saturday,3515
None,278.01,0,0,90,Mist,mist,11/4/2017 21:00,Saturday,3515
None,278.08,0,0,90,Drizzle,light intensity drizzle,11/4/2017 22:00,Saturday,3865
None,278.08,0,0,90,Mist,mist,11/4/2017 22:00,Saturday,3865
None,278.08,0,0,90,Fog,fog,11/4/2017 22:00,Saturday,3865
None,278.28,0,0,90,Drizzle,light intensity drizzle,11/4/2017 23:00,Saturday,2042
None,278.28,0,0,90,Mist,mist,11/4/2017 23:00,Saturday,2042
None,278.48,0,0,90,Drizzle,light intensity drizzle,11/5/2017 0:00,Sunday,1554
